PCA1,PCA2,PCA3,label
-64.22656839391539,-0.03597175435187516,-0.4696193515289049,0
-64.22656839391539,-0.03597175435187516,-0.4696193515289049,0
-63.22422477916757,-0.913622939525546,-0.6613788136771426,0
-62.22482138821533,-0.1090704650891845,-0.3970239779035176,1
-61.22482477454855,-0.10743648451028553,-0.39867608885112116,0
-61.22656517595692,1.1941972897265134,0.4019109352108319,1
-61.22597195324215,0.3912787958690509,0.1359039884896034,1
-59.22717854829534,0.7751166424000826,-0.21187295954569407,1
-59.22717854829534,0.7751166424000826,-0.21187295954569407,1
-58.22658871191379,-0.02616787087848138,-0.4795320172145261,0
-57.22659209824678,-0.024533890299582417,-0.48118412816212963,0
-56.223272434531054,-0.4378643087228302,0.7173311148766426,0
-55.2265854939551,1.2040011731999072,0.3919982695252111,1
-55.22659887091277,-0.02126592914178449,-0.48448835005733626,1
-55.22484509254673,-0.09763260103689175,-0.4085887545367419,1
-54.22425525616518,-0.8989171143154553,-0.676247812205574,0
-49.224865410545135,-0.08782871756349797,-0.41850142022236314,1
-49.22661918891117,-0.011462045668390708,-0.4944010157429575,1
-49.224272187830366,-0.8907472114209605,-0.6845083669435916,0
-48.226622575244164,-0.009828065089491744,-0.496053126690561,0
-47.222709688813666,-1.226076977370202,0.4364551696269827,0
-46.226629347910375,-0.006560103931693817,-0.49935734858576764,1
-45.2266193572857,1.2203409789888968,0.3754771600491762,1
-44.22663612057636,-0.0032921427738958897,-0.5026615704809747,0
-43.22723272962435,0.801260331662466,-0.23830673470734975,1
-42.2266295162849,1.2252429207255937,0.3705208272063656,1
-42.2266295162849,1.2252429207255937,0.3705208272063656,1
-42.22488911487653,-0.07639085351120523,-0.43006619685558745,0
-41.22332322952684,-0.41335460003934577,0.6925494506625904,0
-41.226632902617894,1.2268769013044927,0.36886871625876205,1
-41.225176135618995,-0.010556464930837617,-0.04219126516434546,0
-40.226636288950886,1.2285108818833916,0.3672166053111585,1
-39.226059829527,-0.7980407337368636,-0.7769290719402209,0
-37.22606660219299,-0.7947727725790656,-0.7802332938354275,0
-36.22490943287471,-0.06658697003781144,-0.4399788625412082,0
-36.22664983428308,1.2350468041989875,0.3606081615207448,1
-35.22546677518676,-0.369156202937039,-0.1730578428693157,0
-35.22431959649316,-0.867871483316375,-0.7076379202100402,0
-34.22666998390696,0.013047663015093747,-0.5191826799570096,0
-33.22491959187391,-0.06168502830111455,-0.4449351953840188,0
-32.224329755492136,-0.8629695415796781,-0.7125942530528508,0
-31.224926364540124,-0.058417067143316626,-0.4482394172792259,0
-29.226093692857376,-0.7817009279478739,-0.7934501814162558,0
-29.224933137206108,-0.0551491059855187,-0.45154363917443296,0
-29.222770642808655,-1.1966653269500207,0.40671717257011997,0
-28.227283524620134,0.8257700403459505,-0.2630883989214019,1
-28.223367251856644,-0.39211285251365924,0.6710720083437454,0
-26.226697074571348,0.026119507646285456,-0.5323995675378375,0
-26.226697074571348,0.026119507646285456,-0.5323995675378375,0
-24.22670384723756,0.029387468804083383,-0.5357037894330445,0
-24.225504024850352,-0.3511824165691504,-0.19123106329295414,0
-24.223380797188838,-0.3855769301980634,0.6644635645533312,1
-24.22670384723756,0.029387468804083383,-0.5357037894330445,0
-24.225504024850352,-0.3511824165691504,-0.19123106329295414,0
-24.224356846156752,-0.8498976969484864,-0.7258111406336787,0
-24.22609724756512,0.45173607728831255,0.07477588342827435,1
-24.22611062452279,-0.7735310250533791,-0.801710736154273,0
-24.223380797188838,-0.3855769301980634,0.6644635645533312,0
-24.22670384723756,0.029387468804083383,-0.5357037894330445,0
-24.22669047027989,1.254654571145775,0.34078283014950284,1
-24.22669047027989,1.254654571145775,0.34078283014950284,1
-24.224640480566222,-0.7856972889470177,-0.33628409799483316,0
-24.22609724756512,0.45173607728831255,0.07477588342827435,0
-23.226100633898113,0.4533700578672115,0.07312377248067081,1
-23.22338418352183,-0.3839429496191644,0.6628114536057277,0
-23.224953455204513,-0.045345222512124916,-0.46145630486005373,0
-23.22611401085578,-0.7718970444744802,-0.8033628471018766,0
-23.22670723357055,0.031021449382982347,-0.5373559003806481,0
-23.224360232489744,-0.8482637163695874,-0.7274632515812822,0
-23.224953455204513,-0.045345222512124916,-0.46145630486005373,0
-23.22338418352183,-0.3839429496191644,0.6628114536057277,0
-23.226693856612883,1.256288551724674,0.3391307192018993,1
-23.224953455204513,-0.045345222512124916,-0.46145630486005373,0
-23.226693856612883,1.256288551724674,0.3391307192018993,1
-23.224643866899214,-0.7840633083681188,-0.3379362089424367,0
-22.226697242945875,1.257922532303573,0.33747860825429576,1
-22.226697242945875,1.257922532303573,0.33747860825429576,1
-22.226117397188773,-0.7702630638955812,-0.8050149580494801,0
-22.225240475946975,0.020489166068242692,-0.07358137316881175,1
-22.226104020231105,0.4550040384461105,0.07147166153306728,0
-22.225240475946975,0.020489166068242692,-0.07358137316881175,0
-22.224956841537505,-0.04371124193322595,-0.46310841580765727,0
-22.223387569854822,-0.38230896904026546,0.6611593426581241,0
-22.223387569854822,-0.38230896904026546,0.6611593426581241,0
-22.226104020231105,0.4550040384461105,0.07147166153306728,1
-22.224647253232206,-0.7824293277892198,-0.33958831989004024,0
-21.226700629278866,1.259556512882472,0.33582649730669223,1
-21.226714006236534,0.034289410540780274,-0.5406601222758551,0
-21.226714006236534,0.034289410540780274,-0.5406601222758551,0
-21.226120783521765,-0.7686290833166822,-0.8066670689970836,0
-21.224367005155727,-0.8449957552117895,-0.7307674734764893,0
-21.226714006236534,0.034289410540780274,-0.5406601222758551,0
-21.226714006236534,0.034289410540780274,-0.5406601222758551,1
-20.223394342521033,-0.37904100788246753,0.6578551207629171,0
-20.222801119806263,-1.18195950173993,0.3918481740416886,0
-20.224654025898417,-0.7791613666314219,-0.3428925417852473,0
-19.226114179230308,0.4599059801828074,0.06651532869025667,0
-19.226707401945077,1.2628244740402699,0.33252227541148516,1
-19.22465741223141,-0.7775273860525229,-0.34454465273285084,0
-19.225843857660948,0.8283096016624021,0.18746924070960613,1
-19.224967000536708,-0.03880930019652906,-0.4680647486504679,0
-19.226720778902745,0.037557371698578645,-0.5439643441710622,0
-19.225843857660948,0.8283096016624021,0.18746924070960613,1
-19.226114179230308,0.4599059801828074,0.06651532869025667,1
-19.226720778902745,0.037557371698578645,-0.5439643441710622,0
-19.224967000536708,-0.03880930019652906,-0.4680647486504679,0
-19.226707401945077,1.2628244740402699,0.33252227541148516,1
-19.223397728854025,-0.37740702730356857,0.6562030098153135,0
-19.226720778902745,0.037557371698578645,-0.5439643441710622,1
-18.223401115187016,-0.3757730467246696,0.6545508988677105,0
-18.2246607985644,-0.775893405473624,-0.34619676368045393,0
-17.22671417461106,1.2660924351980678,0.32921805351627853,1
-17.22497377320269,-0.035541339038731135,-0.4713689705456745,0
-17.223404501520008,-0.37413906614577064,0.6528987879201069,0
-17.223404501520008,-0.37413906614577064,0.6528987879201069,0
-16.22497715953591,-0.03390735845983217,-0.47302108149327804,0
-16.22612433822951,0.46480792191950426,0.06155899584744651,1
-16.22526079394538,0.030293049541636474,-0.08349403885443252,0
-16.22671756094428,1.2677264157769668,0.327565942568675,1
-15.224980545868902,-0.03227337788093321,-0.4746731924408816,0
-15.226720947277272,1.2693603963558657,0.32591383162107146,1
-15.223411274186219,-0.3708711049879727,0.6495945660248998,0
-15.224387323154133,-0.8351918717383957,-0.7406801391621101,0
-15.226127724562502,0.4664419024984032,0.05990688489984297,1
-15.223411274186219,-0.3708711049879727,0.6495945660248998,0
-14.226737710567932,0.045727274593073464,-0.5522248989090794,1
-14.224983932201894,-0.030639397302034244,-0.4763253033884851,1
-14.226131110895494,0.4680758830773022,0.058254773952239436,0
-14.225537888180725,-0.33484261078016075,-0.20775217276898905,0
-14.224983932201894,-0.030639397302034244,-0.4763253033884851,0
-14.226724333610264,1.2709943769347647,0.3242617206734679,1
-14.222821437804441,-1.1721556182665362,0.3819355083560678,0
-14.226131110895494,0.4680758830773022,0.058254773952239436,1
-14.22341466051921,-0.36923712440907375,0.6479424550772963,0
-14.226737710567932,0.045727274593073464,-0.5522248989090794,0
-13.22282482413766,-1.1705216376876373,0.3802833974084643,0
-13.226727719943483,1.2726283575136637,0.3226096097258644,1
-13.226134497228713,0.46970986365620115,0.0566026630046359,1
-13.226727719943483,1.2726283575136637,0.3226096097258644,1
-13.22674109690115,0.04736125517197243,-0.553877009856683,1
-13.22674109690115,0.04736125517197243,-0.553877009856683,0
-13.22674109690115,0.04736125517197243,-0.553877009856683,0
-13.226727719943483,1.2726283575136637,0.3226096097258644,1
-12.226744483234143,0.04899523575087139,-0.5555291208042865,0
-12.222828210470652,-1.1688876571087383,0.37863128646086075,0
-12.226731106276475,1.2742623380925626,0.32095749877826085,1
-12.226137883561705,0.4713438442351001,0.054950552057032365,1
-12.226151260519373,-0.7539232581065916,-0.821536067525515,0
-11.226747869567134,0.050629216329770355,-0.55718123175189,0
-11.226747869567134,0.050629216329770355,-0.55718123175189,0
-11.224994091201097,-0.025737455565337353,-0.4812816362312957,0
-11.224994091201097,-0.025737455565337353,-0.4812816362312957,0
-11.222831596803644,-1.1672536765298394,0.3769791755132572,0
-11.223424819518414,-0.36433518267237686,0.6429861222344857,0
-11.227341092281904,0.8535477101872329,-0.29117428503066156,1
-10.223428205851405,-0.3627012020934779,0.6413340112868822,0
-10.226737878942458,1.2775302992503605,0.3176532768830538,1
-10.223428205851405,-0.3627012020934779,0.6413340112868822,0
-10.226737878942458,1.2775302992503605,0.3176532768830538,1
-10.223428205851405,-0.3627012020934779,0.6413340112868822,0
-10.226751255900126,0.05226319690866932,-0.5588333426994936,0
-10.223428205851405,-0.3627012020934779,0.6413340112868822,0
-10.226144656227689,0.47461180539289805,0.05164633016182529,1
-9.226741265275678,1.2791642798292595,0.3160011659354507,1
-9.222838369469855,-1.1639857153720414,0.3736749536180506,0
-9.223431592184625,-0.36106722151457893,0.6396819003392791,1
-9.225864408151438,0.41204537797032836,-0.3395328234246233,0
-9.225000863867308,-0.022469494407539425,-0.48458585812650234,0
-9.223431592184625,-0.36106722151457893,0.6396819003392791,1
-9.223431592184625,-0.36106722151457893,0.6396819003392791,0
-9.226741265275678,1.2791642798292595,0.3160011659354507,1
-9.226741265275678,1.2791642798292595,0.3160011659354507,1
-8.2261514288939,0.477879766550696,0.048342108266618666,1
-8.223434978517616,-0.35943324093567997,0.6380297893916755,0
-8.226164805851568,-0.7473873357909957,-0.8281445113159287,0
-8.226758028566337,0.055531158066467246,-0.5621375645947002,1
-8.223434978517616,-0.35943324093567997,0.6380297893916755,0
-8.226758028566337,0.055531158066467246,-0.5621375645947002,0
-8.226758028566337,0.055531158066467246,-0.5621375645947002,0
-8.226758028566337,0.055531158066467246,-0.5621375645947002,1
-8.223434978517616,-0.35943324093567997,0.6380297893916755,0
-8.223434978517616,-0.35943324093567997,0.6380297893916755,0
-8.226758028566337,0.055531158066467246,-0.5621375645947002,0
-8.223434978517616,-0.35943324093567997,0.6380297893916755,0
-8.226758028566337,0.055531158066467246,-0.5621375645947002,1
-8.223434978517616,-0.35943324093567997,0.6380297893916755,0
-8.226758028566337,0.055531158066467246,-0.5621375645947002,0
-8.223434978517616,-0.35943324093567997,0.6380297893916755,0
-8.2250042502003,-0.020835513828640462,-0.4862379690741059,1
-8.223434978517616,-0.35943324093567997,0.6380297893916755,0
-8.226758028566337,0.055531158066467246,-0.5621375645947002,0
-7.226748037941661,1.2824322409870574,0.3126969440402436,1
-7.223438364850608,-0.357799260356781,0.636377678444072,0
-7.226748037941661,1.2824322409870574,0.3126969440402436,1
-7.223438364850608,-0.357799260356781,0.636377678444072,0
-7.226748037941661,1.2824322409870574,0.3126969440402436,1
-7.2261548152268915,0.47951374712959494,0.04668999731901513,1
-7.223438364850608,-0.357799260356781,0.636377678444072,0
-7.223438364850608,-0.357799260356781,0.636377678444072,0
-7.2258844936575315,0.8479173686091896,0.1676439093383646,1
-7.2273546376140985,0.8600836325028287,-0.29778272882107526,1
-6.225294657275754,0.04663285533062611,-0.10001514833046743,1
-6.225564978845114,-0.32177076614896905,-0.2209690603498169,0
-6.225011022866283,-0.017567552670842534,-0.48954219096931295,0
-6.22284852846883,-1.1590837736353445,0.36871862077524,0
-6.226171578517551,-0.7441193746331978,-0.8314487332111358,0
-6.226751424274653,1.2840662215659564,0.3110448330926401,1
-6.226764801232321,0.05879911922426517,-0.5654417864899073,1
-6.226764801232321,0.05879911922426517,-0.5654417864899073,0
-6.2234417511836,-0.35616527977788204,0.6347255674964685,0
-6.2234417511836,-0.35616527977788204,0.6347255674964685,0
-5.227361410280309,0.8633515936606266,-0.30108695071628233,1
-5.223445137516819,-0.3545312991989831,0.6330734565488649,0
-5.22676818756554,0.060433099803164136,-0.5670938974375108,0
-5.225298043608973,0.048266835909525074,-0.10166725927807096,1
-5.2250144091995026,-0.01593357209194357,-0.4911943019169165,0
-5.2250144091995026,-0.01593357209194357,-0.4911943019169165,0
-5.224704820894203,-0.7546516579479374,-0.36767420599929945,0
-5.2250144091995026,-0.01593357209194357,-0.4911943019169165,0
-5.226754810607872,1.2857002021448554,0.30939272214503655,1
-5.2250144091995026,-0.01593357209194357,-0.4911943019169165,1
-4.223448523849811,-0.3528973186200841,0.6314213456012614,0
-4.226771573898532,0.0620670803820631,-0.5687460083851144,0
-4.223448523849811,-0.3528973186200841,0.6314213456012614,0
-4.226758196940864,1.2873341827237543,0.307740611197433,1
-4.222855301135041,-1.1558158124775466,0.3654143988800329,0
-4.226771573898532,0.0620670803820631,-0.5687460083851144,0
-4.223448523849811,-0.3528973186200841,0.6314213456012614,0
-4.222855301135041,-1.1558158124775466,0.3654143988800329,0
-4.226164974226094,0.4844156888662918,0.041733664476204524,1
-4.222855301135041,-1.1558158124775466,0.3654143988800329,0
-4.226758196940864,1.2873341827237543,0.307740611197433,1
-4.226164974226094,0.4844156888662918,0.041733664476204524,1
-4.225017795532494,-0.014299591513044607,-0.49284641286452,0
-4.223448523849811,-0.3528973186200841,0.6314213456012614,0
-4.226771573898532,0.0620670803820631,-0.5687460083851144,0
-4.223448523849811,-0.3528973186200841,0.6314213456012614,1
-3.2267615832738556,1.2889681633026533,0.3060885002498295,1
-3.2267615832738556,1.2889681633026533,0.3060885002498295,1
-3.2253048162749565,0.051534797067323,-0.10497148117327804,1
-3.2234519101828027,-0.35126333804118515,0.6297692346536579,0
-3.226181737516754,-0.7392174328965009,-0.8364050660539464,0
-2.225901425322718,0.8560872715036845,0.15938335460034692,1
-2.2267649696068474,1.2906021438815523,0.30443638930222594,1
-2.2234552965157945,-0.3496293574622862,0.6281171237060543,0
-2.2234552965157945,-0.3496293574622862,0.6281171237060543,0
-2.225024568198478,-0.01103163035524668,-0.4961506347597271,0
-2.2267649696068474,1.2906021438815523,0.30443638930222594,1
-2.2234552965157945,-0.3496293574622862,0.6281171237060543,0
-2.222862073801025,-1.1525478513197487,0.36211017698482584,0
-2.2267649696068474,1.2906021438815523,0.30443638930222594,1
-2.2267783465645152,0.06533504153986103,-0.5720502302803214,1
-2.227371569279285,0.8682535353973235,-0.30604328355909294,1
-2.2267649696068474,1.2906021438815523,0.30443638930222594,1
-2.2234552965157945,-0.3496293574622862,0.6281171237060543,1
-1.2234586828490137,-0.3479953768833872,0.6264650127584508,0
-1.2234586828490137,-0.3479953768833872,0.6264650127584508,0
-1.2267683559400666,1.2922361244604512,0.3027842783546224,1
-1.2267683559400666,1.2922361244604512,0.3027842783546224,1
-1.2267817328977344,0.06696902211875999,-0.573702341227925,1
-1.2234586828490137,-0.3479953768833872,0.6264650127584508,1
-1.226175133225297,0.4893176306029887,0.03677733163339392,1
-1.2267683559400666,1.2922361244604512,0.3027842783546224,1
-1.2234586828490137,-0.3479953768833872,0.6264650127584508,0
-1.2228654601342441,-1.1509138707408497,0.3604580660372223,0
-1.2267817328977344,0.06696902211875999,-0.573702341227925,0
-1.2244347318169275,-0.8123161436338102,-0.7638096924285591,0
-1.2255819105105275,-0.3136008632544742,-0.22922961508783457,0
-1.2234586828490137,-0.3479953768833872,0.6264650127584508,1
-1.2267817328977344,0.06696902211875999,-0.573702341227925,0
-0.2234620691820055,-0.34636139630448826,0.6248129018108477,0
-0.22617851955828883,0.4909516111818877,0.035125220685790826,1
-0.22617851955828883,0.4909516111818877,0.035125220685790826,1
-0.2267851192307262,0.06860300269765895,-0.575354452175528,0
-0.2267717422730584,1.2938701050393502,0.3011321674070193,1
-0.2267717422730584,1.2938701050393502,0.3011321674070193,1
-0.22443811814991932,-0.8106821630549113,-0.7654618033761622,0
-0.2267717422730584,1.2938701050393502,0.3011321674070193,1
-0.2234620691820055,-0.34636139630448826,0.6248129018108477,0
-0.2250313408646889,-0.007763669197448753,-0.4994548566549337,0
-0.2250313408646889,-0.007763669197448753,-0.4994548566549337,0
-0.2267851192307262,0.06860300269765895,-0.575354452175528,1
-0.22617851955828883,0.4909516111818877,0.035125220685790826,1
0.7771277671997723,-1.1476459095830518,0.3571538441420157,0
0.7765345444850027,-0.3447274157255893,0.6231607908632442,0
0.7740884156780794,0.8609892132403814,0.15442702175753675,1
0.7759413217702331,0.4581910781318732,0.8891677375844727,1
0.7765345444850027,-0.3447274157255893,0.6231607908632442,0
0.7765345444850027,-0.3447274157255893,0.6231607908632442,1
0.773211494436282,0.07023698327655792,-0.5770065631231316,1
0.7732248713939498,1.2955040856182491,0.2994800564594158,1
0.773211494436282,0.07023698327655792,-0.5770065631231316,0
0.7771277671997723,-1.1476459095830518,0.3571538441420157,0
0.773211494436282,0.07023698327655792,-0.5770065631231316,1
0.774411316823489,-0.3103329020966763,-0.2325338369830412,0
0.7765345444850027,-0.3447274157255893,0.6231607908632442,0
0.7749652728023193,-0.006129688618549789,-0.5011069676025373,0
1.7749618864691001,-0.004495708039650825,-0.5027590785501408,0
1.7738147077755002,0.4942195723396856,0.031820998790583754,0
1.7765311581517835,-0.34309343514669033,0.6215086799156406,0
1.7743686637543306,0.7984227858178117,-0.2367521318289123,1
1.7755551091838697,-0.8074142018971133,-0.7687660252713693,0
1.7740850293448602,0.8626231938192803,0.15277491080993322,1
1.7765311581517835,-0.34309343514669033,0.6215086799156406,0
1.7749618864691001,-0.004495708039650825,-0.5027590785501408,0
1.7749618864691001,-0.004495708039650825,-0.5027590785501408,0
1.7765311581517835,-0.34309343514669033,0.6215086799156406,0
1.7749618864691001,-0.004495708039650825,-0.5027590785501408,1
1.777124380866553,-1.1460119290041528,0.35550173319441214,0
1.7765311581517835,-0.34309343514669033,0.6215086799156406,0
1.7740850293448602,0.8626231938192803,0.15277491080993322,1
1.777124380866553,-1.1460119290041528,0.35550173319441214,0
1.7765311581517835,-0.34309343514669033,0.6215086799156406,0
1.7765311581517835,-0.34309343514669033,0.6215086799156406,1
1.7732214850607306,1.297138066197148,0.29782794551181224,1
1.775937935437014,0.45982505871077217,0.8875156266368691,1
1.7765311581517835,-0.34309343514669033,0.6215086799156406,0
1.7740850293448602,0.8626231938192803,0.15277491080993322,1
2.7765277718187917,-0.34145945456779137,0.6198565689680371,0
2.7765277718187917,-0.34145945456779137,0.6198565689680371,0
2.7771209945335613,-1.1443779484252539,0.3538496222468086,0
2.7765277718187917,-0.34145945456779137,0.6198565689680371,0
2.7771209945335613,-1.1443779484252539,0.3538496222468086,0
2.7740816430118684,0.8642571743981793,0.15112279986232968,1
2.7771209945335613,-1.1443779484252539,0.3538496222468086,0
2.7765277718187917,-0.34145945456779137,0.6198565689680371,0
2.773204721770071,0.07350494443435585,-0.5803107850183387,1
2.773204721770071,0.07350494443435585,-0.5803107850183387,0
2.774674865726638,0.06133868054071678,-0.1148841468588988,0
2.7738113214425084,0.4958535529185846,0.03016888784298022,1
2.7740949558519787,0.4316531449171159,-0.3593581547958653,1
3.7732013354370793,0.07513892501325481,-0.5819628959659422,0
3.7765243854858,-0.3398254739888924,0.6182044580204336,0
3.773214712394747,1.300406027354946,0.29452372361660517,1
3.773214712394747,1.300406027354946,0.29452372361660517,1
3.7765243854858,-0.3398254739888924,0.6182044580204336,0
3.773214712394747,1.300406027354946,0.29452372361660517,1
3.7759311627710304,0.4630930198685701,0.884211404741662,1
3.7738079351095166,0.49748753349748354,0.028516776895376683,0
3.7765243854858,-0.3398254739888924,0.6182044580204336,0
3.773214712394747,1.300406027354946,0.29452372361660517,1
3.773214712394747,1.300406027354946,0.29452372361660517,1
3.7771176082005695,-1.142743967846355,0.35219751129920507,0
3.7726081127223097,0.8780574188707173,-0.3159559492447137,1
3.7765243854858,-0.3398254739888924,0.6182044580204336,0
3.7726081127223097,0.8780574188707173,-0.3159559492447137,1
4.776520999152808,-0.33819149340999344,0.61655234707283,0
4.773804548776525,0.4991215140763825,0.026864665947773148,1
4.774668093060654,0.06460664169851471,-0.11818836875410588,1
4.777114221867578,-1.141109987267456,0.35054540035160153,0
4.7731979491040875,0.07677290559215377,-0.5836150069135457,0
4.773211326061755,1.302040007933845,0.29287161266900164,1
4.774951727470125,0.0004062336970460656,-0.5077154113929514,0
4.776520999152808,-0.33819149340999344,0.61655234707283,0
4.776520999152808,-0.33819149340999344,0.61655234707283,0
4.777114221867578,-1.141109987267456,0.35054540035160153,0
4.7731979491040875,0.07677290559215377,-0.5836150069135457,0
4.7731979491040875,0.07677290559215377,-0.5836150069135457,0
